area,name,block,direction,streetName,streetType,side,postedRestrictions,exclusions
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,Unit,E,27th ,St.,Even,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,Unit,W,27th ,St.,Odd,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,100,W ,27th ,St.,Both,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,Unit,W ,29th ,St.,Odd,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,100,W ,29th ,St.,Odd,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,2600,,Maryland ,Ave.,Both,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,2700,,Maryland ,Ave.,Both,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,2800,,Maryland ,Ave.,Even,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
37,Charles Village West,2700-2702,,St. Paul ,St.,Only,,
,,,,,,,"""Two Hour Parking Limit 7:00 a.m. -10:00 p.m. Monday through Friday except with Area # 37 permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,1900,,Ashland ,Ave.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,2000,,Ashland ,Ave.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,900,N,Broadway ,,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Madison/Broadway,1000,N,Broadway ,,Both,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,1700,E,Chase ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,1800,E,Chase ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,1900,E,Chase ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,1100,,Rutland ,Ave.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,800,N,Washington ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,900,N,Washington ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,1000,N,Washington ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,800,N,Wolfe ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
38,Broadway,900,N,Wolfe ,St.,Both,,
,,,,,,,"""Special Parking 7:00 a.m. - 7:00 p.m. Monday through Saturday except Permit Holders""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
39,Laurens Street,500,,Laurens ,St.,Both,,
,,,,,,,"""No Parking from 7AM-12 Midnight Sunday through Saturday Except with Area 39 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
40,Bush Street,1500,,Bush ,St.,Odd,,
,,,,,,,"No Parking in Area #40 1:00 p.m.- 9:00 p.m. Except Area 40 Permit Holders,Tow away Zone during Stadium Events",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
41,Sharp Leadenhall,100,W,Cross ,St.,Both,,
,,,,,,,Zero (0) Hour Parking Without Permit #41,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
41,Sharp Leadenhall,1000,,Leadenhall ,St.,Odd,,
,,,,,,,Zero (0) Hour Parking Without Permit #41,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
41,Sharp Leadenhall,1100,,Leadenhall ,St.,Even,,
,,,,,,,Zero (0) Hour Parking Without Permit #41,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
41,Sharp Leadenhall,1100,,Race ,St.,Odd,,
,,,,,,,Zero (0) Hour Parking Without Permit #41,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
42,McComas Street,200,,Mccomas,St.,Odd,,
,,,,,,,Permit Parking Area No Parking 3 p.m - 12 midnight Monday through Friday 8 a.m - Midnight Saturday & Suday,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,2400,,Fait ,Ave.,Odd,,
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,2500,,Fait ,Ave.,Odd,,
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,2400,,Hudson,St.,Even,,
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,800,S,Montford,Ave.,Odd,,
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,800,S,Port,St.,Both,,
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,800,S,Rose,St.,Both,,
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,800,S,Milton,St.,Both,,
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
44,Gorsuch,901-939,,Gorsuch,Ave.,Odd,,
,,,,,,,"No Parking 5 p.m to 10 p.m Monday - Friday , 8a.m to 10 p.m Saturday and Sunday except with Area #44 Permit",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
44,Gorsuch,902-926,,Gorsuch,Ave.,Even,,
,,,,,,,"No Parking 5 p.m to 10 p.m Monday - Friday , 8a.m to 10 p.m Saturday and Sunday except with Area #44 Permit",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Staduim Serp,500,,Archer ,St.,Both,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Staduim Serp,600,,Archer ,St.,Both,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,800-821,W,Barre ,St.,Both,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,827-835,W ,Barre ,St.,Odd,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,900,W,Barre ,St.,Both,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1400,,Bush ,St.,Odd,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,700,,Carroll ,St.,Both,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1100,,Carroll ,St.,Both,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1100,,Cleveland ,St.,Both,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1300,,Cleveland ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,700,W,Cross ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1000,W,Cross ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1100,W,Cross ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1200,W,Cross ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,700,W,Hamburg ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,800,W,Hamburg ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1100,W,Hamburg ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,800,,Mangold ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,1100,,Nanticoke ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,800,W,Ostend ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,500,,Otterbein,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,700,S,Paca ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
Area B,Stadium Serp,900,S,Paca ,St.,Even,"Stadium Event Restricted Parking/1 Hour Parking Limit, 3:00pm - 10:00pm, Monday through Friday, / Saturday and Sunday 1:00pm - 12 Midnight, Area B except permit holders / tow away zone",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
